species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Sokoluk virus,NA,NA,NA,NA,1,NA,1,NA
Solanum mosaic Bolivia virus,NA,NA,NA,NA,NA,1,1,NA
Solenopsis invicta densovirus,1,1,NA,NA,NA,1,NA,NA
Solibacillus silvestris,434,261,173,273,570,614,591,493
Solibacteraceae,NA,NA,NA,NA,1,NA,2,NA
Bryobacterales,NA,NA,NA,NA,NA,NA,1,NA
Solirubrobacterales,NA,1,NA,NA,NA,NA,NA,NA
Solitalea canadensis,1447,877,550,932,1579,624,671,694
Sorangium,41,22,4,16,33,4,2,4
Sorangium cellulosum,717,1001,1255,868,481,600,767,775
Sorghum mosaic virus,NA,NA,NA,NA,NA,3,1,2
Sparus aurata papillomavirus 1,24,10,9,6,21,1,NA,5
Sphaerobacter,NA,2,1,NA,1,1,NA,1
Sphaerobacter thermophilus,513,415,372,401,421,231,206,273
Sphaerobacteraceae,NA,1,NA,NA,1,1,1,1
Sphaerobacterales,NA,NA,NA,1,NA,NA,1,NA
Sphaerochaeta,NA,1,1,NA,3,7,1,5
Parasphaerochaeta coccoides,376,335,314,349,352,230,218,280
Sphaerochaeta globosa,397,392,276,397,458,356,351,360
Sphaerochaeta pleomorpha,191,146,104,166,244,276,250,233
Sphingobacteriaceae,NA,NA,NA,NA,NA,1,NA,1
Sphingobacterium,NA,NA,NA,NA,NA,2,2,NA
Sphingobacterium sp. 21,1099,678,510,670,1157,585,548,569
Sphingobacterium sp. ML3W,1094,654,372,632,1195,524,547,536
Sphingobium,3,7,5,5,1,9,2,4
Sphingobium baderi,389,386,284,448,321,187,184,264
Sphingobium chlorophenolicum,494,467,439,441,446,213,211,268
Sphingobium indicum,217,347,405,326,130,173,220,224
Sphingobium sp. EP60837,170,262,238,235,98,122,143,191
Sphingobium sp. MI1205,199,319,389,287,165,149,163,198
Sphingobium sp. RAC03,357,378,311,384,255,168,176,237
Sphingobium sp. SYK-6,243,356,424,362,145,180,197,258
Sphingobium sp. TKS,281,406,406,357,193,183,259,283
Sphingobium sp. YBL2,283,413,426,368,147,190,283,308
Sphingomonadaceae,98,58,47,76,80,24,14,37
Sphingomonadales,1,4,1,1,NA,NA,1,NA
Sphingomonas,105,90,30,70,127,27,12,23
Sphingomonas hengshuiensis,245,360,409,382,163,195,212,277
Sphingomonas melonis,253,326,385,341,169,179,221,238
Sphingomonas panacis,215,293,305,265,153,182,183,199
Sphingomonas phage PAU,NA,NA,NA,NA,2,3,6,6
Sphingomonas sanxanigenens,446,585,555,532,309,249,261,340
Sphingomonas sp. MM-1,371,468,375,480,276,198,209,300
Sphingomonas sp. NIC1,231,320,370,287,129,154,194,204
Sphingomonas taxi,380,362,371,348,299,190,198,264
Rhizorhabdus wittichii,275,412,416,384,171,208,245,294
Sphingopyxis,7,4,4,5,6,12,8,3
Sphingopyxis alaskensis,141,193,224,163,126,137,155,162
Sphingopyxis fribergensis,215,239,325,220,163,165,155,217
Sphingopyxis granuli,309,443,408,401,238,207,216,284
Sphingopyxis macrogoltabida,355,441,428,356,284,254,317,317
Sphingopyxis sp. 113P3,826,640,467,600,766,228,159,324
Sphingopyxis terrae,222,226,274,250,145,119,138,174
Sphingorhabdus,1,NA,NA,NA,NA,2,1,NA
Sphingorhabdus sp. M41,201,226,254,216,131,143,138,152
Spiribacter,1,2,4,4,1,1,NA,4
Spiribacter salinus,80,128,138,101,38,68,62,79
Spiribacter sp. UAH-SP71,286,275,202,225,218,105,129,167
Spirochaeta,NA,2,2,NA,NA,NA,NA,NA
Spirochaeta africana,514,462,310,513,447,215,197,297
Spirochaeta thermophila,332,448,453,501,219,244,215,283
Spirochaetaceae,1,1,NA,1,NA,2,NA,4
Spirochaetales,NA,NA,NA,NA,NA,1,NA,NA
Spiroplasma,13,8,14,16,4,6,1,5
Spiroplasma apis,8,9,4,6,58,86,77,67
Spiroplasma mirum,330,448,315,558,217,169,134,244
Spiroplasma cantharicola,80,62,33,59,130,117,128,100
Spiroplasma chrysopicola,347,436,307,532,250,154,152,239
Spiroplasma culicicola,13,16,8,20,65,104,140,88
Spiroplasma diminutum,74,60,21,52,127,104,120,81
Spiroplasma eriocheiris,336,448,310,554,239,181,172,283
Spiroplasma helicoides,262,131,56,141,262,102,125,120
Spiroplasma kunkelii,248,404,291,513,158,195,194,268
Spiroplasma mirum,330,448,315,558,215,163,129,241
Spiroplasma phage 4,NA,NA,NA,NA,NA,NA,1,NA
Spiroplasma sabaudiense,5,8,13,8,38,69,97,63
Spiroplasma sp. TU-14,259,386,277,492,188,162,154,259
Spiroplasma syrphidicola,233,373,290,480,155,153,132,229
Spiroplasma taiwanense,90,75,55,91,129,111,108,116
Spirosoma,NA,NA,NA,NA,NA,1,NA,NA
Spirosoma radiotolerans,942,689,509,693,991,406,400,440
Spodoptera exigua iflavirus 1,NA,NA,NA,NA,NA,1,NA,NA
Spodoptera exigua iflavirus 2,NA,NA,NA,NA,NA,NA,2,NA
Spodoptera exigua multiple nucleopolyhedrovirus,78,49,15,31,90,9,3,18
Spodoptera frugiperda ascovirus 1a,NA,NA,NA,NA,1,1,NA,1
Spodoptera frugiperda multiple nucleopolyhedrovirus,12,15,18,12,1,17,NA,9
Spodoptera litura granulovirus,NA,NA,NA,NA,NA,NA,1,NA
Spodoptera litura nucleopolyhedrovirus,1,5,1,4,2,4,5,7
Spodoptera litura nucleopolyhedrovirus II,58,26,8,31,48,2,1,11
Spongiibacter sp. IMCC21906,334,207,117,217,331,80,79,114
Spongiibacteraceae,NA,NA,NA,NA,NA,1,NA,NA
Sporomusaceae,1,NA,NA,NA,NA,NA,NA,NA
Sporosarcina psychrophila,80,94,81,104,164,354,315,255
Squirrelpox virus,NA,3,NA,1,1,NA,6,4
Stackebrandtia,14,7,2,10,9,2,2,2
Stackebrandtia nassauensis,319,419,513,424,156,238,244,287
Stanieria,NA,NA,NA,NA,NA,NA,1,NA
Stanieria cyanosphaera,223,94,48,97,262,167,185,153
Staphylococcaceae,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus,8,18,28,13,16,16,15,12
Staphylococcus agnetis,53,46,32,48,128,210,243,167
Staphylococcus argenteus,166,133,112,147,203,233,290,221
Staphylococcus aureus,443,356,240,336,646,800,976,735
Staphylococcus capitis,166,156,120,146,232,234,281,267
Staphylococcus carnosus,47,71,67,98,135,280,304,274
Staphylococcus condimenti,49,62,65,109,126,294,321,256
Staphylococcus epidermidis,60,62,62,60,148,374,429,328
Staphylococcus equorum,116,73,76,73,207,316,383,276
Staphylococcus haemolyticus,398,271,100,260,444,311,328,321
Staphylococcus hyicus,27,33,52,58,82,217,219,176
Staphylococcus lugdunensis,33,32,31,26,98,230,251,158
Staphylococcus pasteuri,252,133,79,132,302,253,266,238
Dubowvirus dv11,NA,NA,NA,NA,NA,1,1,4
Staphylococcus phage 13,NA,NA,NA,NA,NA,1,1,2
Staphylococcus phage 187,NA,NA,NA,NA,1,1,1,1
Staphylococcus phage 23MRA,NA,2,2,NA,NA,NA,1,NA
Staphylococcus phage 29,NA,NA,NA,NA,NA,1,2,4
Staphylococcus phage 3A,NA,NA,1,NA,1,NA,NA,1
Staphylococcus phage 3MRA,NA,NA,NA,NA,1,6,1,4
Staphylococcus phage 42E,NA,NA,NA,NA,NA,2,1,4
Staphylococcus phage 44AHJD,NA,1,NA,NA,NA,1,2,1
Staphylococcus phage 47,NA,NA,NA,NA,NA,1,NA,1
Staphylococcus phage 52A,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage 53,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage 66,NA,NA,NA,NA,2,5,3,8
Staphylococcus phage 6ec,NA,NA,NA,NA,NA,NA,1,1
Staphylococcus phage 77,NA,NA,NA,NA,1,1,4,NA
Staphylococcus phage 80,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage 80alpha,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage 812,NA,NA,NA,NA,3,10,5,4
Staphylococcus phage 85,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage 96,NA,NA,NA,NA,NA,1,1,4
Staphylococcus phage B236,NA,NA,NA,NA,NA,1,1,4
Staphylococcus phage BP39,NA,1,NA,NA,NA,2,3,NA
Staphylococcus phage CNPH82,NA,NA,NA,NA,1,NA,NA,1
Staphylococcus phage CNPx,NA,NA,NA,NA,1,NA,1,NA
Staphylococcus phage DW2,NA,NA,NA,NA,NA,1,1,NA
Staphylococcus phage GH15,NA,NA,NA,NA,2,7,11,3
Staphylococcus phage GRCS,NA,1,NA,NA,NA,NA,NA,NA
Staphylococcus phage IME-SA4,NA,NA,NA,NA,NA,1,NA,1
Staphylococcus phage Ipla35,NA,NA,NA,NA,1,1,NA,NA
Staphylococcus phage Ipla5,NA,NA,NA,NA,2,NA,1,3
Staphylococcus phage Ipla88,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage JD007,NA,NA,NA,NA,NA,6,5,4
Staphylococcus phage JS01,NA,NA,NA,NA,NA,1,1,2
Staphylococcus phage MCE-2014,NA,NA,NA,NA,3,7,16,5
Staphylococcus phage P108,NA,NA,NA,NA,2,6,13,3
Staphylococcus phage P68,NA,1,NA,NA,NA,1,2,1
Staphylococcus phage P954,NA,NA,NA,NA,1,NA,2,NA
Staphylococcus phage PH15,3,4,NA,2,3,2,5,1
Staphylococcus phage Phi12,NA,NA,NA,NA,NA,1,NA,1
Staphylococcus phage phi2958PVL,NA,NA,1,NA,NA,1,NA,1
Staphylococcus phage phi5967PVL,NA,NA,1,NA,1,NA,2,NA
Staphylococcus phage phi7401PVL,NA,NA,1,NA,NA,1,NA,1
Staphylococcus phage phiBU01,NA,2,2,NA,NA,NA,1,NA
Staphylococcus phage phiETA2,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage phiIPLA-C1C,NA,NA,NA,NA,4,6,9,10
Staphylococcus phage phiIPLA-RODI,NA,NA,NA,NA,2,9,11,4
Staphylococcus phage phiMR11,NA,NA,NA,NA,NA,1,1,4
Staphylococcus phage phiMR25,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage phiNM,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage phinm2,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage phiNM3,NA,NA,NA,NA,1,1,4,NA
Staphylococcus phage phiPVL-CN125,NA,NA,1,NA,NA,1,1,2
Staphylococcus phage phiRS7,NA,NA,NA,NA,NA,NA,1,2
Staphylococcus phage phiSA012,NA,NA,NA,NA,1,2,5,NA
Staphylococcus phage phiSa119,NA,NA,1,NA,1,2,2,1
Staphylococcus phage PVL,NA,NA,1,NA,NA,1,1,2
Staphylococcus phage Pvl108,NA,NA,1,NA,NA,1,1,2
Staphylococcus phage S24-1,NA,1,NA,NA,NA,NA,NA,NA
Staphylococcus phage S25-3,NA,NA,NA,NA,1,3,8,NA
Staphylococcus phage S25-4,NA,NA,NA,NA,NA,2,6,NA
Staphylococcus phage SA1,NA,NA,NA,NA,1,NA,NA,NA
Staphylococcus phage SA12,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage SA97,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage SAP-2,NA,1,NA,NA,NA,2,3,NA
Staphylococcus phage Sap26,NA,NA,NA,NA,NA,2,1,NA
Staphylococcus phage Sb-1,NA,NA,NA,NA,NA,5,7,3
Staphylococcus phage SLPW,NA,1,NA,NA,NA,NA,NA,NA
Staphylococcus phage Slt,NA,NA,1,NA,NA,1,NA,NA
Staphylococcus phage SMSAP5,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage SpaA1,NA,NA,NA,NA,1,NA,1,1
Staphylococcus phage SPbeta-like,NA,NA,NA,NA,1,2,27,16
Staphylococcus phage Stau2,NA,NA,NA,NA,NA,3,1,NA
Staphylococcus phage StauST398-2,NA,NA,NA,NA,1,1,NA,NA
Staphylococcus phage StauST398-3,NA,NA,NA,NA,NA,1,1,4
Staphylococcus phage StauST398-4,NA,NA,NA,NA,1,1,4,NA
Staphylococcus phage StauST398-5,NA,NA,NA,NA,NA,1,2,1
Staphylococcus phage StB20,NA,4,1,NA,NA,1,1,1
Staphylococcus phage StB20-like,NA,NA,NA,NA,1,2,2,NA
Staphylococcus phage StB27,NA,NA,NA,NA,NA,1,4,NA
Staphylococcus phage Team1,NA,NA,NA,NA,3,10,7,4
Staphylococcus phage tp310-1,NA,NA,1,NA,NA,1,1,2
Staphylococcus phage tp310-2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage tp310-3,NA,NA,NA,NA,NA,1,1,2
Staphylococcus phage Twort,1,NA,NA,NA,1,2,5,2
Staphylococcus phage vB_SauM_Remus,NA,NA,NA,NA,3,9,2,3
Staphylococcus phage vB_SauM_Romulus,1,NA,NA,NA,3,9,2,3
Staphylococcus phage vB_SauS_phi2,NA,NA,NA,NA,NA,2,NA,1
Staphylococcus phage vB_SepS_SEP9,NA,NA,NA,NA,1,6,3,2
Staphylococcus phage X2,NA,NA,NA,NA,1,1,1,1
Staphylococcus phage YMC/09/04/R1988,NA,NA,NA,NA,NA,1,NA,1
Staphylococcus prophage phiPV83,NA,NA,NA,NA,1,1,2,2
Staphylococcus pseudintermedius,106,171,164,216,190,431,454,407
Staphylococcus saprophyticus,149,97,57,88,235,218,260,181
Staphylococcus schleiferi,107,178,185,238,167,320,391,368
Staphylococcus simulans,346,183,132,243,496,350,385,314
Staphylococcus sp. AntiMn-1,152,95,89,96,191,272,303,240
Kayvirus G1,NA,NA,NA,NA,3,10,7,4
Kayvirus kay,NA,NA,NA,NA,3,10,5,4
Silviavirus SA11,1,NA,NA,NA,NA,6,2,2
Staphylococcus warneri,322,207,150,203,416,385,450,388
Staphylococcus xylosus,97,97,99,128,179,379,411,308
Staphylothermus hellenicus,3,8,8,10,17,23,28,25
Staphylothermus marinus,NA,1,NA,1,14,35,34,23
Starkeya,NA,3,3,2,NA,4,4,3
Ancylobacter novellus,305,413,401,436,224,209,249,280
Stenotrophomonas,24,34,25,19,22,17,19,21
Stenotrophomonas acidaminiphila,364,594,608,566,262,258,352,356
Stenotrophomonas maltophilia,1844,2082,1889,2196,1417,1077,994,1304
Stenotrophomonas nitritireducens,487,539,425,570,354,303,261,355
Stenotrophomonas phage IME13,NA,1,NA,NA,3,3,5,2
Stenotrophomonas phage Smp131,4,2,5,4,NA,1,NA,3
Stenotrophomonas phage vB_SmaS-DLP,13,10,8,11,NA,NA,NA,NA
Stenotrophomonas rhizophila,346,567,534,552,277,292,292,400
Stenotrophomonas sp. KCTC 12332,399,462,416,456,309,321,299,345
Stenotrophomonas sp. LM091,338,498,450,435,236,262,334,331
Steroidobacter,NA,NA,NA,NA,NA,4,3,1
Steroidobacter denitrificans,452,411,421,400,389,210,196,270
Stigmatella,1,1,1,2,NA,NA,1,NA
Stigmatella aurantiaca,650,847,850,886,424,371,418,558
Strawberry necrotic shock virus,NA,1,1,3,NA,1,NA,1
Streptobacillus moniliformis,124,91,81,95,201,243,312,240
Streptococcaceae,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus,1,NA,2,2,3,12,12,10
Streptococcus agalactiae,254,243,216,277,1165,2534,3708,2354
Streptococcus anginosus,3459,4810,3565,5823,2457,3296,2579,3810
Streptococcus constellatus,389,553,411,726,394,654,778,654
Streptococcus cristatus,174,143,149,176,236,402,345,306
Streptococcus dysgalactiae,228,171,116,156,294,344,475,340
Streptococcus equi,173,210,236,217,222,488,474,389
Streptococcus gallolyticus,880,760,539,886,1134,1489,1290,1334
Streptococcus gordonii,542,390,249,366,685,524,580,506
Streptococcus halotolerans,117,79,66,78,145,223,246,188
Streptococcus himalayensis,180,96,52,99,236,244,271,197
Streptococcus infantarius,474,401,399,428,1375,2660,2080,2051
Streptococcus iniae,232,99,56,109,340,274,275,235
Streptococcus intermedius,200,162,113,136,340,435,439,408
Streptococcus lutetiensis,192,204,233,247,1061,2404,1797,1714
Streptococcus macedonicus,55,52,81,74,202,469,516,417
Streptococcus marmotae,318,250,263,263,340,280,240,271
Streptococcus mitis,512,439,447,418,960,1466,1477,1214
Streptococcus mutans,354,307,229,326,410,456,353,388
Streptococcus oralis,138,82,70,109,228,269,348,248
Streptococcus pantholopis,278,377,330,445,187,291,230,281
Streptococcus parasanguinis,258,155,89,151,4443,11054,61226,15720
Streptococcus parauberis,153,127,96,141,234,286,342,248
Streptococcus pasteurianus,385,403,285,403,994,2064,1374,1564
Streptococcus phage 20617,3,1,6,8,24,62,100,84
Streptococcus phage 2972,NA,NA,NA,NA,1,1,5,8
Streptococcus phage 5093,NA,NA,NA,NA,NA,1,NA,1
Streptococcus phage 7201,NA,NA,NA,NA,NA,1,2,3
Streptococcus phage A25,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Alq132,NA,NA,NA,NA,NA,2,2,3
Streptococcus phage C1,NA,NA,NA,NA,1,1,1,NA
Streptococcus phage Cp1,107,59,20,47,105,7,4,22
Streptococcus phage DT1,NA,NA,NA,NA,2,8,11,8
Streptococcus phage EJ-1,NA,NA,NA,NA,NA,2,1,NA
Streptococcus phage K13,NA,NA,NA,NA,NA,3,2,3
Streptococcus phage MM1,NA,NA,NA,NA,NA,4,2,4
Streptococcus phage O1205,NA,NA,NA,NA,3,6,3,4
Streptococcus phage phi3396,NA,NA,1,NA,1,NA,NA,NA
Streptococcus phage phiARI0923,NA,NA,1,NA,NA,NA,NA,NA
Streptococcus phage phiBHN167,NA,NA,NA,NA,NA,1,1,1
Streptococcus phage Sfi11,NA,NA,NA,NA,NA,2,2,3
Streptococcus phage Sfi19,NA,NA,NA,NA,NA,2,4,6
Streptococcus phage Sfi21,NA,NA,NA,NA,NA,3,3,4
Streptococcus phage SM1,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage SPQS1,NA,NA,NA,NA,NA,2,5,3
Streptococcus phage SpSL1,NA,NA,NA,NA,NA,2,7,1
Streptococcus phage Str-PAP-1,NA,NA,NA,NA,4,3,1,NA
Streptococcus phage TP-778L,1,2,1,2,NA,1,NA,1
Streptococcus phage YMC-2011,NA,NA,NA,NA,2,2,5,2
Streptococcus pneumoniae,547,340,238,323,703,840,1057,785
Streptococcus pseudopneumoniae,323,301,321,343,315,308,392,323
Streptococcus pyogenes,363,339,297,401,1063,2293,2246,1719
Streptococcus salivarius,259,292,271,336,13688,35362,63947,50527
Streptococcus sanguinis,203,183,110,180,286,349,306,314
Streptococcus sp. A12,174,149,104,182,238,303,439,313
Streptococcus sp. I-G2,182,88,47,102,249,259,434,291
Streptococcus sp. I-P16,196,113,71,132,250,282,409,290
Streptococcus sp. oral taxon 431,72,65,51,62,134,239,299,214
Streptococcus suis,1831,2489,1891,3077,3295,6786,6211,5549
Streptococcus thermophilus,397,411,398,473,10539,26887,51231,38566
Streptococcus uberis,29,32,37,43,128,325,303,221
Streptococcus virus 9871,NA,NA,NA,NA,NA,NA,2,1
Streptococcus virus 9872,NA,NA,NA,NA,NA,NA,2,1
Streptococcus virus 9874,NA,NA,NA,NA,NA,NA,2,1
Streptomyces,265,297,264,259,200,114,118,169
Streptomyces noursei,342,512,519,459,248,254,318,384
Streptomyces albus,987,1621,1806,1552,578,737,721,976
Streptomyces ambofaciens,299,443,558,372,167,238,308,348
Streptomyces avermitilis,352,424,452,441,271,236,270,344
Streptomyces bingchenggensis,413,590,743,527,260,294,386,418
Streptantibioticus cattleyicolor,512,683,865,729,276,322,334,444
Streptomyces clavuligerus,314,437,463,444,186,217,235,308
Streptomyces coelicolor,361,531,578,648,200,282,327,360
Streptomyces collinus,424,589,717,523,235,257,345,389
Streptomyces cyaneogriseus,394,574,521,598,227,263,297,357
Streptomyces microflavus,242,362,409,362,133,224,260,289
Streptomyces glaucescens,509,754,748,880,241,294,316,450
Streptomyces globisporus,331,496,464,541,179,255,271,359
Streptomyces griseochromogenes,423,590,651,566,275,296,370,385
Streptomyces griseus,204,312,373,337,148,226,295,275
Streptomyces hygroscopicus,545,699,682,600,324,284,388,440
Streptomyces leeuwenhoekii,365,531,558,634,211,285,277,361
Streptomyces lincolnensis,330,520,553,474,204,303,345,336
Streptomyces lividans,329,508,580,535,187,282,305,380
Streptomyces lydicus,816,1178,956,1210,564,499,530,716
Streptomyces noursei,398,641,640,683,238,287,344,373
Streptomyces pactum,464,712,769,684,286,327,291,419
Streptomyces parvulus,322,539,601,464,197,239,280,354
Streptomyces phage Caliburn,NA,NA,NA,NA,NA,NA,2,1
Streptomyces phage Jay2Jay,NA,NA,NA,NA,NA,1,NA,NA
Streptomyces phage Lannister,5,8,8,1,4,2,2,NA
Streptomyces phage phiBT1,NA,NA,1,NA,NA,NA,1,NA
Streptomyces phage phiHau3,NA,NA,NA,1,NA,NA,NA,NA
Streptomyces phage phiSAJS1,NA,1,NA,NA,NA,NA,NA,NA
Streptomyces phage phiSASD1,1,NA,1,1,NA,NA,NA,NA
Streptomyces phage R4,NA,1,NA,NA,NA,NA,1,NA
Streptomyces phage SF3,NA,NA,NA,NA,NA,NA,1,3
Streptomyces phage SV1,2,1,5,1,1,1,2,2
Streptomyces phage TP1604,NA,NA,NA,NA,1,3,NA,2
Streptomyces phage VWB,9,9,23,7,5,5,1,8
Streptomyces phage YDN12,NA,NA,1,NA,1,2,NA,1
Streptomyces phage Zemlya,NA,NA,1,NA,NA,NA,NA,NA
Streptomyces pratensis,288,409,371,365,219,203,215,279
Streptomyces pristinaespiralis,373,622,703,638,210,264,350,407
Streptomyces puniciscabiei,312,538,579,560,209,287,338,391
Streptomyces reticuli,486,719,751,754,281,284,388,453
Streptomyces rubrolavendulae,270,438,453,385,174,227,307,309
Streptomyces sampsonii,399,667,667,729,230,322,308,437
Streptomyces scabiei,283,426,427,425,197,262,389,338
Streptomyces sp. 4F,379,598,588,588,211,314,329,376
Streptomyces sp. 769,525,791,818,816,274,358,360,478
Streptomyces sp. CCM_MD2014,566,682,681,651,455,326,360,488
Streptomyces sp. CdTB01,547,700,756,677,414,412,398,509
Streptomyces sp. CFMR 7,274,392,416,392,198,228,284,283
Streptomyces sp. CNQ-509,282,404,457,326,183,213,331,322
Streptomyces sp. Mg1,462,585,732,554,259,275,356,392
Streptomyces sp. PAMC 26508,342,410,398,442,214,233,201,283
Streptomyces sp. RTd22,792,940,958,1000,535,387,397,536
Streptomyces sp. S10(2016),313,488,547,538,197,296,346,337
Streptomyces sp. SAT1,297,466,496,454,183,254,307,321
Streptomyces sp. SirexAA-E,504,585,494,559,364,215,222,356
Streptomyces venezuelae,266,421,489,381,161,235,263,314
Streptomyces vietnamensis,500,617,687,660,259,288,308,425
Streptomyces violaceusniger,833,1001,915,987,672,375,309,550
Streptomyces xiamenensis,277,451,528,448,180,214,272,299
Streptomycetaceae,26,21,23,19,11,12,18,16
Kitasatosporales,NA,NA,NA,NA,NA,NA,NA,1
Streptosporangiaceae,6,4,2,5,4,1,NA,1
Streptosporangiales,NA,5,2,2,NA,1,1,4
Streptosporangium,22,22,9,30,9,12,8,16
Streptosporangium roseum,446,734,691,754,272,377,431,495
Stx2 converting phage II,NA,NA,NA,NA,197,498,218,374
Stx2 converting phage vB_EcoP_24B,NA,NA,NA,NA,87,218,94,171
Stx2-converting phage 1717,NA,NA,NA,NA,131,289,139,191
Stx2-converting phage 86,NA,NA,NA,NA,28,80,47,61
Stygiolobus rod-shaped virus,NA,NA,NA,NA,1,NA,NA,NA
Sucra jujuba nucleopolyhedrovirus,NA,NA,NA,NA,1,2,3,NA
Suid alphaherpesvirus 1,NA,NA,NA,1,NA,2,3,NA
Sulfitobacter phage EE36phi1,NA,NA,NA,NA,2,1,NA,NA
Sulfitobacter phage phiCB2047-B,NA,NA,NA,NA,NA,NA,NA,1
Sulfolobales Mexican fusellovirus 1,NA,NA,NA,NA,1,NA,NA,1
Sulfolobus acidocaldarius,67,54,27,58,84,59,54,55
Saccharolobus islandicus,52,57,61,64,73,96,111,89
Sulfolobus islandicus filamentous virus,NA,NA,NA,NA,2,4,5,1
Sulfolobus islandicus rod-shaped virus 2,2,NA,NA,1,NA,NA,NA,NA
Sulfolobus monocaudavirus SMV2,NA,NA,NA,NA,NA,1,2,NA
Sulfolobus monocaudavirus SMV3,NA,NA,NA,NA,NA,1,1,NA
Sulfolobus monocaudavirus SMV4,NA,NA,NA,NA,1,NA,NA,1
Saccharolobus solfataricus,46,29,33,36,53,49,55,29
Sulfolobus sp. A20,6,4,7,8,20,28,63,28
Sulfurisphaera tokodaii,15,19,24,22,45,49,66,41
Sulfolobus turreted icosahedral virus 1,NA,NA,NA,NA,NA,1,2,1
Sulfolobus virus STSV1,NA,NA,NA,NA,NA,2,4,1
Sulfolobus virus STSV2,NA,NA,NA,NA,NA,NA,2,1
Sulfuricella,1,1,NA,NA,NA,NA,1,1
Sulfuricella denitrificans,258,346,357,439,191,206,204,245
Nitrosomonadales,NA,NA,NA,NA,NA,NA,NA,1
Sulfuricurvum,NA,NA,NA,NA,NA,1,NA,1
Sulfuricurvum kujiense,119,84,95,78,161,133,156,121
Sulfurihydrogenibium,1,NA,NA,NA,NA,NA,NA,1
Sulfurihydrogenibium azorense,64,78,117,59,86,120,111,104
Sulfurihydrogenibium sp. YO3AOP1,189,147,111,108,220,129,117,120
Sulfurimonas autotrophica,55,103,94,104,76,170,156,160
Sulfurimonas denitrificans,176,160,109,161,188,134,124,142
Sulfuritalea,1,3,3,NA,NA,NA,1,5
Sulfuritalea hydrogenivorans,594,601,478,658,416,279,282,357
Sulfurospirillum barnesii,63,65,54,64,92,140,96,106
Sulfurospirillum cavolei,82,99,75,102,111,140,101,125
Sulfurospirillum deleyianum,40,32,43,39,52,106,100,70
Sulfurospirillum halorespirans,159,112,74,110,223,130,131,111
Sulfurospirillum multivorans,473,236,90,232,506,160,152,177
Sulfurospirillum sp. UCH001,122,75,76,75,165,132,181,132
Sulfurovum,NA,NA,NA,NA,1,1,NA,1
Sulfurovum lithotrophicum,425,302,235,291,417,222,189,238
Sulfurovum sp. NBC37-1,272,216,179,211,347,291,206,238
Swine enteric coronavirus,4,NA,NA,2,2,NA,NA,1
Swinepox virus,NA,NA,1,NA,NA,1,4,2
Symbiobacteriaceae,NA,1,NA,NA,1,NA,NA,2
Symbiobacterium,4,6,4,5,NA,NA,2,5
Symbiobacterium thermophilum,915,1382,1353,1451,439,593,557,823
Synechococcaceae,1,5,1,5,NA,1,8,6
Synechococcales,1,NA,NA,1,NA,NA,1,NA
Synechococcus,9,15,9,7,2,5,8,13
Synechococcus elongatus,214,214,189,243,171,140,147,164
Synechococcus phage ACG-2014b,NA,NA,NA,NA,1,1,4,2
Synechococcus phage ACG-2014c,NA,NA,NA,NA,NA,NA,NA,2
Synechococcus phage ACG-2014d,NA,NA,NA,NA,NA,1,2,1
Synechococcus phage ACG-2014e,NA,1,NA,NA,1,3,3,1
Synechococcus phage ACG-2014f,8,8,19,7,6,4,3,6
Synechococcus phage ACG-2014g,NA,NA,NA,NA,NA,2,6,6
Synechococcus phage ACG-2014h,NA,NA,NA,NA,1,6,3,4
Synechococcus phage ACG-2014i,4,4,NA,4,2,2,6,1
Synechococcus phage ACG-2014j,12,16,24,12,5,6,9,12
Synechococcus phage metaG-MbCM1,NA,NA,NA,NA,NA,1,1,NA
Synechococcus phage P60,NA,NA,NA,NA,3,4,1,2
Synechococcus phage S-CAM1,NA,NA,NA,NA,1,4,2,1
Synechococcus phage S-CAM8,NA,NA,NA,NA,NA,2,NA,NA
Synechococcus phage S-CBP2,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus phage S-CBP3,NA,NA,NA,NA,NA,1,NA,NA
